record_id,category,subcategory,framework,package_name,class_name,method_name,api_name,api_type,permission,sources,source_versions,supported_android_versions,import_timestamp,min_android_api,max_android_api,confidence,documentation_url,deprecated,notes
,Contacts,,Android Framework,android.provider,ContactsContract$Groups,CONTENT_URI,CONTENT_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$Groups,CONTENT_URI,CONTENT_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$PhoneLookup,CONTENT_FILTER_URI,CONTENT_FILTER_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$PhoneLookup,CONTENT_FILTER_URI,CONTENT_FILTER_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$PhoneLookup,ENTERPRISE_CONTENT_FILTER_URI,ENTERPRISE_CONTENT_FILTER_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$PhoneLookup,ENTERPRISE_CONTENT_FILTER_URI,ENTERPRISE_CONTENT_FILTER_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$Profile,CONTENT_RAW_CONTACTS_URI,CONTENT_RAW_CONTACTS_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$Profile,CONTENT_RAW_CONTACTS_URI,CONTENT_RAW_CONTACTS_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$Profile,CONTENT_URI,CONTENT_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$Profile,CONTENT_URI,CONTENT_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$Profile,CONTENT_VCARD_URI,CONTENT_VCARD_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$Profile,CONTENT_VCARD_URI,CONTENT_VCARD_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$ProfileSyncState,CONTENT_URI,CONTENT_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$ProfileSyncState,CONTENT_URI,CONTENT_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$ProviderStatus,CONTENT_URI,CONTENT_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$ProviderStatus,CONTENT_URI,CONTENT_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$RawContacts,CONTENT_URI,CONTENT_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$RawContacts,CONTENT_URI,CONTENT_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$RawContactsEntity,CONTENT_URI,CONTENT_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$RawContactsEntity,CONTENT_URI,CONTENT_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$RawContactsEntity,PROFILE_CONTENT_URI,PROFILE_CONTENT_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$RawContactsEntity,PROFILE_CONTENT_URI,PROFILE_CONTENT_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$Settings,CONTENT_URI,CONTENT_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$Settings,CONTENT_URI,CONTENT_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$StatusUpdates,CONTENT_URI,CONTENT_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$StatusUpdates,CONTENT_URI,CONTENT_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$StatusUpdates,PROFILE_CONTENT_URI,PROFILE_CONTENT_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$StatusUpdates,PROFILE_CONTENT_URI,PROFILE_CONTENT_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$SyncState,CONTENT_URI,CONTENT_URI,field,android.permission.READ_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Contacts,,Android Framework,android.provider,ContactsContract$SyncState,CONTENT_URI,CONTENT_URI,field,android.permission.WRITE_CONTACTS,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Unknown,,Android Framework,android.provider,VoicemailContract$Status,CONTENT_URI,CONTENT_URI,field,com.android.voicemail.permission.ADD_VOICEMAIL,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Unknown,,Android Framework,android.provider,VoicemailContract$Voicemails,CONTENT_URI,CONTENT_URI,field,com.android.voicemail.permission.ADD_VOICEMAIL,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Unknown,,Android Framework,android.speech,SpeechRecognizer,createSpeechRecognizer,createSpeechRecognizer,method,android.permission.RECORD_AUDIO,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Device Identifiers,,Android Framework,android.telephony,SubscriptionManager,from,from,method,android.permission.READ_PHONE_STATE,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Device Identifiers,,Android Framework,android.telephony,SubscriptionManager,addOnSubscriptionsChangedListener,addOnSubscriptionsChangedListener,method,android.permission.READ_PHONE_STATE,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Device Identifiers,,Android Framework,android.telephony,SubscriptionManager,removeOnSubscriptionsChangedListener,removeOnSubscriptionsChangedListener,method,android.permission.READ_PHONE_STATE,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Device Identifiers,,Android Framework,android.telephony,SubscriptionManager,getActiveSubscriptionInfo,getActiveSubscriptionInfo,method,android.permission.READ_PHONE_STATE,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Device Identifiers,,Android Framework,android.telephony,SubscriptionManager,getActiveSubscriptionInfoForSimSlotIndex,getActiveSubscriptionInfoForSimSlotIndex,method,android.permission.READ_PHONE_STATE,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Device Identifiers,,Android Framework,android.telephony,SubscriptionManager,getActiveSubscriptionInfoList,getActiveSubscriptionInfoList,method,android.permission.READ_PHONE_STATE,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Device Identifiers,,Android Framework,android.telephony,SubscriptionManager,getActiveSubscriptionInfoCount,getActiveSubscriptionInfoCount,method,android.permission.READ_PHONE_STATE,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Device Identifiers,,Android Framework,android.telephony,SubscriptionManager,getActiveSubscriptionInfoCountMax,getActiveSubscriptionInfoCountMax,method,android.permission.READ_PHONE_STATE,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Device Identifiers,,Android Framework,android.telephony,SubscriptionManager,isNetworkRoaming,isNetworkRoaming,method,android.permission.READ_PHONE_STATE,"[""PScout""]","[""API-23""]",[23],2026-07-07T13:53:25.683862+00:00,23,23,high,,False,
,Unknown,,Android Framework,android.content,Context,checkSelfPermission,checkSelfPermission,method,android.permission._PERM_CHECKER_,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684373+00:00,,,high,,False,
,Unknown,,Android Framework,android.support.v4.content,ContextCompat,checkSelfPermission,checkSelfPermission,method,android.permission._PERM_CHECKER_,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684373+00:00,,,high,,False,
,Unknown,,Android Framework,android.support.v4.content,PermissionChecker,checkSelfPermission,checkSelfPermission,method,android.permission._PERM_CHECKER_,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684373+00:00,,,high,,False,
,Unknown,,Android Framework,android.location,LocationManager,removeProximityAlert,removeProximityAlert,method,android.permission.ACCESS_COARSE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684373+00:00,,,high,,False,
,Location,,Android Framework,android.location,LocationManager,removeProximityAlert,removeProximityAlert,method,android.permission.ACCESS_FINE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684373+00:00,,,high,,False,
,Unknown,,Android Framework,com.google.android.gms.location,FusedLocationProviderApi,getLastLocation,getLastLocation,method,android.permission.ACCESS_COARSE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
,Location,,Android Framework,com.google.android.gms.location,FusedLocationProviderApi,getLastLocation,getLastLocation,method,android.permission.ACCESS_FINE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
,Unknown,,Android Framework,com.google.android.gms.location,FusedLocationProviderApi,getLocationAvailability,getLocationAvailability,method,android.permission.ACCESS_COARSE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
,Location,,Android Framework,com.google.android.gms.location,FusedLocationProviderApi,getLocationAvailability,getLocationAvailability,method,android.permission.ACCESS_FINE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
,Unknown,,Android Framework,com.google.android.gms.location,FusedLocationProviderApi,requestLocationUpdates,requestLocationUpdates,method,android.permission.ACCESS_COARSE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
,Location,,Android Framework,com.google.android.gms.location,FusedLocationProviderApi,requestLocationUpdates,requestLocationUpdates,method,android.permission.ACCESS_FINE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
,Unknown,,Android Framework,com.google.android.gms.location,FusedLocationProviderApi,setMockMode,setMockMode,method,android.permission.ACCESS_COARSE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
,Location,,Android Framework,com.google.android.gms.location,FusedLocationProviderApi,setMockMode,setMockMode,method,android.permission.ACCESS_FINE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
,Unknown,,Android Framework,com.google.android.gms.location,FusedLocationProviderApi,setMockLocation,setMockLocation,method,android.permission.ACCESS_COARSE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
,Location,,Android Framework,com.google.android.gms.location,FusedLocationProviderApi,setMockLocation,setMockLocation,method,android.permission.ACCESS_FINE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
,Unknown,,Android Framework,com.google.android.gms.maps,GoogleMap,setMyLocationEnabled,setMyLocationEnabled,method,android.permission.ACCESS_COARSE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
,Location,,Android Framework,com.google.android.gms.maps,GoogleMap,setMyLocationEnabled,setMyLocationEnabled,method,android.permission.ACCESS_FINE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
,Unknown,,Android Framework,android.webkit,WebSettings,setGeolocationEnabled,setGeolocationEnabled,method,android.permission.ACCESS_COARSE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
,Location,,Android Framework,android.webkit,WebSettings,setGeolocationEnabled,setGeolocationEnabled,method,android.permission.ACCESS_FINE_LOCATION,"[""PScout""]","[""TXT""]",[],2026-07-07T13:53:25.684888+00:00,,,high,,False,
