record_id,category,subcategory,framework,package_name,class_name,method_name,api_name,api_type,permission,sources,source_versions,supported_android_versions,import_timestamp,min_android_api,max_android_api,confidence,documentation_url,deprecated,notes
,Unknown,,Android Framework,android.media,AudioService,setSpeakerphoneOn,setSpeakerphoneOn,method,android.permission.MODIFY_AUDIO_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17"", ""api-18"", ""api-19"", ""api-21"", ""api-22""]","[16, 17, 18, 19, 21, 22]",2026-07-07T12:25:15.257124+00:00,16,22,high,,False,
,Unknown,,Android Framework,android.media,AudioService,startBluetoothSco,startBluetoothSco,method,android.permission.MODIFY_AUDIO_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17"", ""api-18"", ""api-19"", ""api-21"", ""api-22""]","[16, 17, 18, 19, 21, 22]",2026-07-07T12:25:15.257124+00:00,16,22,high,,False,
,Unknown,,Android Framework,android.media,AudioService,stopBluetoothSco,stopBluetoothSco,method,android.permission.MODIFY_AUDIO_SETTINGS,"[""Axplorer""]","[""api-16"", ""api-17"", ""api-18"", ""api-19"", ""api-21"", ""api-22""]","[16, 17, 18, 19, 21, 22]",2026-07-07T12:25:15.257124+00:00,16,22,high,,False,
,Unknown,,Android Framework,android.media,AudioService,unregisterMediaButtonEventReceiverForCalls,unregisterMediaButtonEventReceiverForCalls,method,android.permission.MODIFY_PHONE_STATE,"[""Axplorer""]","[""api-16"", ""api-17"", ""api-18"", ""api-19""]","[16, 17, 18, 19]",2026-07-07T12:25:15.257124+00:00,16,19,high,,False,
,Unknown,,Android Framework,android.net.wifi.p2p,WifiP2pService,getMessenger,getMessenger,method,"android.permission.ACCESS_WIFI_STATE, android.permission.CHANGE_WIFI_STATE","[""Axplorer""]","[""api-16"", ""api-17"", ""api-18"", ""api-19""]","[16, 17, 18, 19]",2026-07-07T12:25:15.257124+00:00,16,19,high,,False,
,Unknown,,Android Framework,android.server,BluetoothA2dpService,allowIncomingConnect,allowIncomingConnect,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothA2dpService,connect,connect,method,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN","[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothA2dpService,connectSinkInternal,connectSinkInternal,method,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN","[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothA2dpService,disconnect,disconnect,method,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN","[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothA2dpService,disconnectSinkInternal,disconnectSinkInternal,method,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN","[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothA2dpService,getConnectedDevices,getConnectedDevices,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothA2dpService,getConnectionState,getConnectionState,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothA2dpService,getDevicesMatchingConnectionStates,getDevicesMatchingConnectionStates,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothA2dpService,getPriority,getPriority,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothA2dpService,isA2dpPlaying,isA2dpPlaying,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothA2dpService,resumeSink,resumeSink,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothA2dpService,setPriority,setPriority,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothA2dpService,suspendSink,suspendSink,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,addRfcommServiceRecord,addRfcommServiceRecord,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,allowIncomingProfileConnect,allowIncomingProfileConnect,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,cancelBondProcess,cancelBondProcess,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,cancelDiscovery,cancelDiscovery,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,cancelPairingUserInput,cancelPairingUserInput,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,changeApplicationBluetoothState,changeApplicationBluetoothState,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,connectChannelToSink,connectChannelToSink,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,connectChannelToSource,connectChannelToSource,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,connectHeadset,connectHeadset,method,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN","[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,connectInputDevice,connectInputDevice,method,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN","[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,connectPanDevice,connectPanDevice,method,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN","[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,createBond,createBond,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,createBondOutOfBand,createBondOutOfBand,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,disable,disable,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,disconnectChannel,disconnectChannel,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,disconnectHeadset,disconnectHeadset,method,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN","[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,disconnectInputDevice,disconnectInputDevice,method,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN","[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,disconnectPanDevice,disconnectPanDevice,method,"android.permission.BLUETOOTH, android.permission.BLUETOOTH_ADMIN","[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,enable,enable,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,enableNoAutoConnect,enableNoAutoConnect,method,android.permission.BLUETOOTH_ADMIN,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,fetchRemoteUuids,fetchRemoteUuids,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getAddress,getAddress,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257124+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getBluetoothState,getBluetoothState,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257636+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getBondState,getBondState,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257636+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getConnectedHealthDevices,getConnectedHealthDevices,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257636+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getConnectedInputDevices,getConnectedInputDevices,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257636+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getConnectedPanDevices,getConnectedPanDevices,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257636+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getDiscoverableTimeout,getDiscoverableTimeout,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257636+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getHealthDeviceConnectionState,getHealthDeviceConnectionState,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257636+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getHealthDevicesMatchingConnectionStates,getHealthDevicesMatchingConnectionStates,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257636+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getInputDeviceConnectionState,getInputDeviceConnectionState,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257636+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getInputDevicePriority,getInputDevicePriority,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257636+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getInputDevicesMatchingConnectionStates,getInputDevicesMatchingConnectionStates,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257636+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getMainChannelFd,getMainChannelFd,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257636+00:00,16,16,high,,False,
,Unknown,,Android Framework,android.server,BluetoothService,getName,getName,method,android.permission.BLUETOOTH,"[""Axplorer""]","[""api-16""]",[16],2026-07-07T12:25:15.257636+00:00,16,16,high,,False,
